http://www.nytimes.com/2009/11/30/business/30kiev.html	Ari Kiev, a Psychiatrist, Dies at 75	Ari Kiev, a psychiatrist whose early work on depression and suicide prevention led to a career helping athletes and Wall Street traders achieve peak performance, died Nov. 18 in Manhattan. He was 75 and lived in Park Ridge, N.J. The cause was complications of cancer , his son Marshall said. Dr. Kiev (pronounced Keeve) showed signs of intellectual
http://www.nytimes.com/2009/11/29/sports/othersports/29lacedelli.html	Lino Lacedelli Dies at 83; One of First to Scale K2	Lino Lacedelli, one of the first two climbers to reach the summit of K2 , the world&#8217;s second highest peak and among the most treacherous, died on Nov. 20 in the house he had lived in since his birth in Cortina d&#8217;Ampezzo, Italy. He was 83. His family said that he died of unspecified causes after a heart operation, according to Italian
http://www.nytimes.com/2009/11/28/world/asia/28yang.html	Yang Xianyi, Translator of Chinese Works, Dies at 94	Yang Xianyi, a translator renowned for his skill at rendering both classic and contemporary Chinese literature into English, died on Monday in Beijing. He was 94. His death was announced by Xinhua, the official Chinese news agency. Mr. Yang, who was given a lifetime achievement award in September by the Translators&#8217; Association of China, was
http://www.nytimes.com/2009/11/28/theater/28leighton.html	Jan Leighton, Actor Who Played Everyone, Dies at 87	Correction Appended Jan Leighton, an actor who conjured a career by dressing up as historical figures, appearing in so many commercials, print advertisements and industrial films as George Washington, William Shakespeare and Christopher Columbus that he was both ubiquitous and anonymous, died on Nov. 16 in Manhattan. He was 87. The cause was
http://www.nytimes.com/2009/11/28/arts/music/28smith.html	Hale Smith, Who Broke Borders of Classical and Jazz, Is Dead at 84	Hale Smith, a classical composer who also worked as a performer and arranger with jazz greats like Dizzy Gillespie and Chico Hamilton, died Tuesday at his home in Freeport, L.I. He was 84. The cause was complications of a stroke, said his wife, Juanita. Mr. Smith, who wryly described himself to The New York Times in 1990 as &#8220;one of
http://www.nytimes.com/2009/11/28/arts/music/28alberts.html	Al Alberts, Singer and TV Host, Is Dead at 87	PHILADELPHIA (AP) &#151; Al Alberts, a founding member of the singing group the Four Aces and a longtime television talent show host in Philadelphia, died Friday at his home in Arcadia, Fla. He was 87. The cause was apparently complications of kidney failure, his son Chris said. Mr. Alberts was a founding member of the Four Aces, which recorded
http://www.nytimes.com/2009/11/27/sports/othersports/27hanford.html	Ira Hanford, Who Rode Winner of ’36 Derby, Dies at 91	Ira Hanford, known as Babe, who as an 18-year-old apprentice jockey rode the 20-1 shot Bold Venture to victory in the 1936 Kentucky Derby , died Saturday in Ocala, Fla. He was 91. His death followed a long illness, said Virginia Hanford, his wife of 67 years. Hanford did not get a chance to ride Bold Venture in the Preakness because racing
http://www.nytimes.com/2009/11/27/world/middleeast/27kordan.html	Ali Kordan, Iranian Official Fired Over Fake Degree, Dies at 51	TORONTO &#151; Ali Kordan, a hard-line ally of Iran &#8217;s president who was dismissed a year ago as interior minister for lying about having received an honorary doctorate from Oxford University , died Sunday in Tehran. He was 51. His died after suffering from multiple myeloma, influenza and a brain hemorrhage, the official news agency IRNA
http://www.nytimes.com/2009/11/27/arts/27hillobit.html	Hugh Morgan Hill, the Storyteller Brother Blue, Dies at 88	Hugh Morgan Hill, who as the storyteller known as Brother Blue captivated passers-by on the streets of Boston and Cambridge, Mass., with his parables, life stories and idiosyncratic retellings of Shakespeare &#8217;s plays, and who became a fixture at storytelling conferences and gatherings in the United States and abroad, died on Nov. 3 at his
http://www.nytimes.com/2009/11/26/world/26samak.html	Samak Sundaravej, Ex-Thai Premier, Dies at 74	BANGKOK (AP) &#151; Samak Sundaravej , a firebrand right-wing politician and television cooking show host who served a brief and tumultuous term last year as prime minister of Thailand , died Tuesday in Bangkok. He was 74. His death, after a long battle with liver cancer, was confirmed by Navachamol Sangkaew, an official at Bumrungrad International
http://www.nytimes.com/2009/11/26/world/asia/26samak.html	Samak Sundaravej, Former Thai Prime Minister, Dies at 74	BANGKOK (AP) &#151; Samak Sundaravej , a firebrand right-wing politician and television cooking show host who served a brief and tumultuous term last year as prime minister of Thailand , died Tuesday in Bangkok. He was 74. His death, after a long battle with liver cancer, was confirmed by Navachamol Sangkaew, an official at Bumrungrad International
http://www.nytimes.com/2009/11/26/arts/26hunt.html	Waldo Hunt, King of the Pop-Up Book, Dies at 88	On the flat, foursquare pages of a printed book, Waldo H. Hunt could part the Red Sea. He could make hearts beat, lungs fill and bones rattle. He could make dinosaurs rear up, ships set sail and bats quiver in belfries. An advertising man turned novelty-book packager, Mr. Hunt was almost single-handedly responsible for the postwar revival of the
http://www.nytimes.com/2009/11/26/arts/music/26landon.html	H. C. Robbins Landon, Haydn and Mozart Scholar, Dies at 83	H. C. Robbins Landon, an American musicologist whose research helped to restore many of Haydn&#8217;s works to the active repertory after more than a century of neglect, and whose popular books about Mozart countered many popular myths about that composer&#8217;s life, died on Friday at Rabastens, near Toulouse, France. He was 83. Rabastens town
http://www.nytimes.com/2009/11/25/sports/basketball/25pollin.html	Abe Pollin, 85, Team Owner and Philanthropist, Dies	Abe Pollin, the owner of the N.B.A.'s Washington Wizards, who built the sports arena that revitalized downtown Washington and was known for his wide-ranging philanthropy, died Tuesday. He was 85. His death was announced by his company, Washington Sports & Entertainment, which gave no other details. Mr. Pollin had been treated for several years for
http://www.nytimes.com/2009/11/25/nyregion/25berg.html	James Berg, 65, Landlords' Peacemaker	James F. Berg, who as the chief negotiator for most of New York City's major landlords was given large credit for an era of labor peace in their buildings because of the trust he inspired on both sides of the bargaining table, died Nov. 18 in Manhattan. He was 65 and lived in Bay Shore, N.Y. The cause was cancer, his wife, Nancy, said. For nearly
http://query.nytimes.com/gst/fullpage.html?res=9F0DE0D8113AF936A15752C1A96F9C8B63	Rusty Kanokogi, 74, Women's Judo Advocate	Rusty Kanokogi, considered the mother of women's judo after fighting for more than two decades to make it an Olympic sport, died Saturday in Brooklyn. She was 74. The cause was complications of multiple myeloma, a cancer of the plasma cells, her daughter, Jean, said. Kanokogi's battle for equality in judo began in 1959, when she and her club
http://www.nytimes.com/2009/11/24/arts/design/24wilson.html	Charis Wilson, Model and Muse, Dies at 95	Charis Wilson, who was lover, muse, model, amanuensis and wife of the photographer Edward Weston and the subject of many of his best-known nude portraits, died on Friday in Santa Cruz, Calif. She was 95. Her death was confirmed by her daughter, Rachel Fern Harris. In January 1934 Ms. Wilson was an intellectually inclined, brazenly adventurous young
http://query.nytimes.com/gst/fullpage.html?res=9C03E3DF1338F937A15752C1A96F9C8B63	Daniel Rowen, 56, Modernist Architect	Daniel Rowen, a highly regarded architect whose modernist designs for houses, apartments and commercial spaces attracted a number of prominent clients, died on Nov. 17 in Manhattan. He was 56. The cause was neuroendocrine cancer, his wife, Coco Myers, said. For more than a decade Mr. Rowen was the principal of Daniel Rowen Architect, which had
http://www.nytimes.com/2009/11/24/nyregion/24berg.html	James Berg, 65, Dies; Negotiated Labor Peace for City's Landlords	James F. Berg, who as the chief negotiator for most of the major landlords in New York City was given large credit for an era of labor peace in their buildings because of the trust he inspired on both sides of the bargaining table, died Wednesday in Manhattan. He was 65 and lived in Bay Shore, N.Y. The cause was cancer, his wife, Nancy, said. For
http://query.nytimes.com/gst/fullpage.html?res=9B0DE4DE1039F930A15752C1A96F9C8B63	Elisabeth Soderstrom, 82, Revered Swedish Soprano	Elisabeth Soderstrom, the Swedish soprano acclaimed for the plangent richness and intelligence of her singing and for her wide-ranging repertory, including influential portrayals of leading roles in the operas of Janacek, died on Friday in Stockholm, her native city. She was 82. Her death came after several years of complications from a stroke,
http://www.nytimes.com/2009/11/23/science/space/23feoktistov.html	Konstantin Feoktistov, 83; Soviet Spacecraft Engineer	Konstantin P. Feoktistov, a Soviet engineer who was one of the first civilian astronauts and a prominent spacecraft designer, died on Saturday in Moscow, the Russian space agency said. He was 83. Mr. Feoktistov, for whom a crater was named on the Moon, was also the only Soviet astronaut who was not a member of the Communist Party, the agency said.
http://www.nytimes.com/2009/11/23/arts/design/23rowen.html	Daniel Rowen, an Architect Who Favored Modernism, Dies at 56	Daniel Rowen, a highly regarded architect whose modernist designs for houses, apartments and commercial spaces attracted a number of prominent clients, died on Nov. 17 in Manhattan. He was 56. The cause was neuroendocrine cancer, his wife, Coco Myers, said. For more than a decade Mr. Rowen was the principal of Daniel Rowen Architect, which had
http://www.nytimes.com/2009/11/23/sports/olympics/23kanokogi.html	Rusty Kanokogi, Fiery Advocate for Women's Judo, Dies at 74	Rusty Kanokogi, considered the mother of women's judo after fighting for more than two decades to make it an Olympic sport, died Saturday at Lutheran Medical Center in Brooklyn. She was 74. The cause was complications from multiple myeloma, a cancer of the plasma cells, her daughter, Jean, said. Kanokogi's battle for equality in judo began in 1959,
http://www.nytimes.com/2009/11/23/us/23hymes.html	Dell Hymes, Linguist With a Wide Net, Dies at 82	Dell H. Hymes, a prominent anthropologist, linguist and folklorist whose work mined the rich, often overlooked territory where language and culture intersect, died on Nov. 13 in Charlottesville, Va. He was 82 and lived in Charlottesville. The cause was complications of Alzheimer's disease, his son Robert said. At his death, Professor Hymes was the
http://www.nytimes.com/2009/11/22/arts/television/22wendkos.html	Paul Wendkos, Director of 'Gidget' Surfer Movies, Is Dead at 84	Paul Wendkos, a movie and television director best known for the frothy surfer film ''Gidget,'' but whose other productions ranged from thrillers to historical dramas, died Nov. 12 at his home in Malibu, Calif. He was 84. The cause was complications of a stroke, said his wife, Lin Bolen Wendkos. Mr. Wendkos was assigned to direct ''Gidget'' in
http://www.nytimes.com/2009/11/22/arts/television/22cole.html	Dennis Cole, 'Felony Squad' Actor, Is Dead at 69	Dennis Cole, a blond, chiseled former model whose face became familiar to television viewers in the 1960s when he played the first of his panoply of roles in more than a dozen prime-time series, died on Nov. 15 in Fort Lauderdale, Fla. He was 69 and lived in Fort Lauderdale. The cause has not been determined, said Mr. Cole's publicist, Edward
http://www.nytimes.com/2009/11/22/arts/music/22soderstrom.html	Elisabeth Soderstrom, Revered Swedish Soprano, Dies at 82	Elisabeth Soderstrom, the Swedish soprano acclaimed for the plangent richness and intelligence of her singing and for her wide-ranging repertory, including influential portrayals of leading roles in the operas of Janacek, died on Friday in Stockholm, her native city. Her death came after several years of complications from a stroke, said the
http://www.nytimes.com/2009/11/22/arts/22cameron.html	Robert Cameron, High-Flying 'Above' Photographer, 98	One of Robert Cameron's thousands of vibrant color aerial photographs zeroes virtually straight down from above the south tower of the Golden Gate Bridge to its anchorage, the reddish hue of the majestic structure glowing in a setting sun. Another captures a stretch of Queens Boulevard, the multilane vehicular spine of one of New York City's five
http://www.nytimes.com/2009/11/22/science/earth/22graff.html	Thomas J. Graff, 65, an Expert on West Coast Water Use	Thomas J. Graff, a leading environmentalist who championed the idea of offering financial incentives for environmentally friendly behavior, an approach that had far-reaching impact on state and federal policies, especially on water use in the drought-prone West, died Nov. 12 in Oakland, Calif., where he lived. He was 65. The cause was thyroid
http://www.nytimes.com/2009/11/21/us/21miller-1.html	Herbert J. Miller Jr., 85, Justice Dept. Leader, Dies	Herbert J. Miller Jr., who as a Justice Department lawyer in the 1960s relentlessly pursued James R. Hoffa, the president of the Teamsters Union, on jury-tampering and other charges, and later helped negotiate the unconditional pardon of former President Richard M. Nixon for his role in the Watergate scandal, died last Saturday in Rockville, Md. He
http://www.nytimes.com/2009/11/21/science/21crewe.html	Albert Crewe, 82; First to Show a Single Atom	Albert V. Crewe, the University of Chicago physicist who developed the high-resolution electron microscope that captured the first image of an individual atom, died on Wednesday at his home in the Lake Michigan community of Dune Acres, Ind. He was 82. The cause was complications of Parkinson's disease, his daughter Jennifer said. Dr. Crewe's
http://query.nytimes.com/gst/fullpage.html?res=980DE0D6103FF933A15752C1A96F9C8B63	Sir John Crofton, Pioneer In TB Cure, Is Dead at 97	Sir John Crofton, a pioneering clinician who demonstrated that antibiotics could be safely combined to cure tuberculosis, a dread disease that once killed half the people who contracted it, died on Nov. 3 at his home in Edinburgh. He was 97. The Royal College of Physicians of Edinburgh announced his death. Sir John started his research in the late
http://query.nytimes.com/gst/fullpage.html?res=9D03E6DC113FF933A15752C1A96F9C8B63	Jeanne-Claude, Christo's Collaborator On Environmental Canvas, Is Dead at 74	Jeanne-Claude, who collaborated with her husband, Christo, on dozens of environmental art projects, notably the wrapping of the Pont Neuf in Paris and the Reichstag in Berlin and the installation of 7,503 vinyl gates with saffron-colored nylon panels in Central Park, died Wednesday in Manhattan, where she lived. She was 74. A statement on the
http://www.nytimes.com/2009/11/20/arts/design/20jeanne-claude.html	Jeanne-Claude, Christo's Collaborator on Environmental Canvas, Is Dead at 74	Jeanne-Claude, who collaborated with her husband, Christo, on dozens of environmental art projects, notably the wrapping of the Pont Neuf in Paris and the Reichstag in Berlin and the installation of 7,503 vinyl gates with saffron-colored nylon panels in Central Park, died Wednesday in Manhattan, where she lived. She was 74. A statement on the
http://www.nytimes.com/2009/11/19/us/19millett.html	Col. Lewis Millett, 88, Dies; Led 'Bayonet Hill' Charge	Col. Lewis L. Millett, an Army veteran of three wars who received the Medal of Honor for leading a rare bayonet charge up a hill in Korea, died Saturday in Loma Linda, Calif. He was 88. His death was announced by his sister Ellen Larrabee. Colonel Millett's forebears fought in the Revolutionary War, the Civil War and World War I. He was so eager to
http://www.nytimes.com/2009/11/19/sports/19remick.html	Glenn Remick, 58, Darts Promoter, Dies	Glenn Remick, a beer-loving former construction worker who played a leading role in transforming the barroom game of darts into a national sport, with league members competing in large venues (though they could always still toss back a brewski), died on Nov. 2 in St. Louis. He was 58 and lived in Foristell, Mo. The cause was amyloidosis, a disease
http://www.nytimes.com/2009/11/19/us/19cotton.html	Eugene Cotton, 95, Labor Union Lawyer	Eugene Cotton, a labor lawyer whose negotiating savvy helped improve the wages and conditions of tens of thousands of meatpacking workers, died Nov. 11 at his home in Manhattan. He was 95. His son Richard confirmed the death. When Mr. Cotton became general counsel for the United Packinghouse Workers of America in 1948, most meatpacking workers had
http://www.nytimes.com/2009/11/19/business/19thompson.html	Wade F. B. Thompson, 69; Rebuilt Airstream Brand	Wade F. B. Thompson, who revived the beloved Airstream brand of travel trailers and led a campaign to renovate the historic Park Avenue Armory in Manhattan, died on Nov. 12 at his home on the Upper East Side of Manhattan. He was 69. The cause was complications of colon cancer, said his wife, Angela Thompson. A native of New Zealand, Mr. Thompson
http://www.nytimes.com/2009/11/19/sports/baseball/19williams.html	Bucky Williams of Negro Leagues, 102	Wallace Williams, known as Bucky, a retired steelworker who played for both of the Pittsburgh-area's Negro leagues baseball teams, died Monday at his home in this suburb of Pittsburgh. He was 102. Williams was born on Dec. 15, 1906, in Baltimore, and his family moved to Pittsburgh when he was a baby. He began playing for the Pittsburgh Crawfords in
http://www.nytimes.com/2009/11/18/arts/18kriesberg-1.html	Irving Kriesberg, 90, Artist Of Dreamlike Landscapes	Irving Kriesberg, a much-admired American painter whose work combined the intense colors of Abstract Expressionism with haunting images of human and animal forms, died on Nov. 11 at his home in Manhattan. He was 90. The cause was complications of Parkinson's disease, his son, Matthias, said. Where hard-line Abstract Expressionists shunned figural
http://www.nytimes.com/2009/11/18/world/europe/18harmel.html	Pierre Harmel, 98, Belgian Who Helped Reshape NATO	Pierre Harmel, a Belgian statesman who advocated European disarmament in the late 1960s and was the leading proponent of a forward-looking NATO policy toward the former Soviet bloc that hastened East-West détente, died in Brussels on Sunday. He was 98. His death was confirmed by the Belgian Embassy in Washington. Mr. Harmel served in the Belgian
http://www.nytimes.com/2009/11/18/business/18syms.html	Sy Syms, 83, Founder Of Discount Chain, Dies	Sy Syms, who pioneered selling off-price clothing and built his retail chain, the Syms Corporation, into a national brand, died on Tuesday at his home in Manhattan. He was 83. Mr. Syms died of heart failure after suffering from heart disease for many years, said his daughter Marcy Syms. Ms. Syms took over from her father as chief executive of Syms,
http://www.nytimes.com/2009/11/18/arts/dance/19hughes.html	Allen Hughes, Music and Dance Critic for The Times, Dies at 87	Allen Hughes, a longtime music and dance critic for The New York Times who was known for his encouragement of experimental dance companies and his love of the 20th-century French musical repertory, died on Monday in Sarasota, Fla. He was 87 and had lived in Sarasota since 2003. The cause was chronic obstructive pulmonary disease, said his wife,
http://www.nytimes.com/2009/11/17/arts/television/17ober.html	Ken Ober, 52, Host of 'Remote Control' on TV	Ken Ober, a brassy comedian best known as the host of the 1980s-era MTV game show ''Remote Control,'' was found dead on Sunday in his home in Santa Monica, Calif. He was 52. The cause was not immediately known. Lee Kernis, who represented Mr. Ober for more than 20 years, confirmed the death, saying he was last heard from on Saturday night, when he
http://www.nytimes.com/2009/11/17/sports/17frankel.html	Bobby Frankel, 68, Trainer of Champion Horses, Dies	Bobby Frankel, one of the most successful American thoroughbred trainers of the last 40 years, whose horses included the champions Bertrando, Ghostzapper and Empire Maker, the winner of the 2003 Belmont Stakes, died Monday at his home in Pacific Palisades, Calif. He was 68. The cause was cancer, the jockey agent Ron Anderson said. Frankel, who
http://www.nytimes.com/2009/11/17/arts/television/17woodward.html	Edward Woodward, 79, Star of Spy Series	Edward Woodward, a British actor with a long résumé in television and theater who was best known in the United States as the star of ''The Equalizer,'' a dramatic series about an ex-spy turned righteous vigilante in New York City, died on Monday in Truro, Cornwall, England. He was 79 and lived in London and Cornwall. The cause was pneumonia, said
http://query.nytimes.com/gst/fullpage.html?res=9903E4D91739F935A25752C1A96F9C8B63	James R. Lilley, 81; U.S. Envoy to China	James R. Lilley, a former intelligence agent and ambassador to China who viewed that country with a rare blend of pragmatism and love because of his childhood there, died Thursday at a Washington hospital. He was 81. Mr. Lilley, who lived in Washington, died of complications linked to prostate cancer, said his son Jeffrey of Silver Spring, Md.
http://www.nytimes.com/2009/11/16/world/europe/16pavle.html	Patriarch Pavle, 95; Led Serbian Church	Patriarch Pavle, the head of the Serbian Orthodox Church who called for peace and conciliation during the Balkan ethnic wars of the 1990s but failed to openly condemn extreme Serb nationalism, died Sunday. He was 95. There have been reports of an internal struggle over who would succeed the patriarch, a respected theologian and linguist known for
http://www.nytimes.com/2009/11/16/arts/television/16oconnor.html	John J. O'Connor, a Times TV Critic In Years of Industry Upheaval, Dies at 76	John J. O'Connor, who as a television critic for The New York Times for more than 25 years covered the medium as it expanded from a business dominated by three networks to a universe of hundreds of diverse cable and broadcast channels, died on Friday at his home in Manhattan. He was 76. The cause was lung cancer, which had been diagnosed only four
http://www.nytimes.com/2009/11/15/us/15cooley.html	Earl Cooley, 98; Fought Fires as Original Smoke Jumper	Earl Cooley knew that the very thought of leaping from airplanes into raging forest fires kept others awake nights. But not him. ''I don't know why, but I was never afraid to jump,'' he said. On July 12, 1940, in a new Forest Service program, Mr. Cooley became one of the first two men to parachute from a plane to fight a forest fire. He felt a
http://www.nytimes.com/2009/11/15/us/15pnueli.html	Amir Pnueli, 68, Pioneer of Temporal Logic	Amir Pnueli, who turned a philosopher's explorations of time, logic and free will into a critical technique for verifying the reliability of computers, died on Nov. 2 in Manhattan. He was 68. The cause of death was a brain hemorrhage, according to New York University, where Dr. Pnueli (pronounced p'new-EL-ee) was a professor of computer science. In
http://www.nytimes.com/2009/11/15/us/15lilley.html	James R. Lilley, 81, Envoy in Tiananmen Era, Dies	James R. Lilley, a former intelligence agent and ambassador to China who viewed that country with a rare blend of pragmatism and love because of his childhood there, died Thursday at a Washington hospital. He was 81. Mr. Lilley, who lived in Washington, died of complications linked to prostate cancer, said his son Jeffrey of Silver Spring, Md.
http://www.nytimes.com/2009/11/14/us/14king.html	Bruce King Dies at 85; 3-Term Governor	Bruce King, who rose from a rough-hewn, rural upbringing on the family ranch to become the only three-term governor of New Mexico, died Friday at his ranch, larger now but still in the same place, in Stanley, N.M. He was 85. His death was announced by his son Gary K. King, the New Mexico attorney general. No cause was specified, but the former
http://www.nytimes.com/2009/11/14/business/14coleman.html	Earl Coleman, 93, Publisher and Poet	Earl M. Coleman was a fledgling short-story writer and poet fresh out of the Army when he got the idea for a custom translation business in 1946. At a poetry workshop he organized, he got to talking with two students, one a French teacher, the other a German engineer. Why not translate scientific material into English? Mr. Coleman suggested. With
http://www.nytimes.com/2009/11/14/us/14ganz.html	William Ganz, 90, Catheter Inventor	Dr. William Ganz, a cardiologist and medical inventor who helped develop a revolutionary catheter to measure blood flow and heart functions, died Tuesday in Los Angeles. He was 90. His son Tomas confirmed the death. The catheter, which is used more than one million times a year in the United States, is known as the Swan-Ganz because Dr. Ganz
http://www.nytimes.com/2009/11/13/arts/television/13lloyd.html	David Lloyd, 75, Dies; Wrote 'Chuckles' Episode	David Lloyd, who wrote scores of scripts for some of the most popular television sitcoms of the 1970s, '80s and '90s -- including the memorable Chuckles the Clown episode of ''The Mary Tyler Moore Show,'' which was revered by comedy connoisseurs for wringing belly laughs from a funeral -- died Tuesday at his home in Beverly Hills, Calif. He was 75.
http://www.nytimes.com/2009/11/13/arts/music/13katz.html	Dick Katz, 85, Jazzman of Many Gifts Over 6 Decades	Dick Katz, a pianist, record producer, educator and writer whose knowledge of jazz from the stride-piano era to 1960s modernism made him a valuable presence on New York's jazz scene for six decades, died on Tuesday in Manhattan. He was 85. The cause was lung cancer, said his son Jamie. Mr. Katz's piano idols were soloist royalty: Teddy Wilson, Art
http://query.nytimes.com/gst/fullpage.html?res=9804E6D6113CF930A25752C1A96F9C8B63	Henry Kimelman, 88, McGovern Aide	Henry Kimelman, a wealthy businessman who was the chief fund-raiser for the 1972 presidential campaign of Sen. George S. McGovern and later an ambassador to Haiti, died Monday at his home here. He was 88. His son Donald said the cause was heart failure. Mr. Kimelman, who grew up in Brooklyn, became a successful businessman in the United States
http://www.nytimes.com/2009/11/12/us/12omalley.html	Thomas J. O'Malley, 94, Helped Launch Glenn Into Orbit	Thomas J. O'Malley, the aviation engineer who pushed the button that launched the rocket that carried John Glenn into orbit in 1962, and who five years later played a major role in reviving the Apollo moon program after a launching-pad fire killed three astronauts, died Friday in Cocoa Beach, Fla. He was 94 and lived in Cocoa Beach. The cause was
http://query.nytimes.com/gst/fullpage.html?res=9E02E7DE163DF931A25752C1A96F9C8B63	John J. O'Connor III, 79, Husband of Ex-Justice	John J. O'Connor III, a lawyer whose struggle with Alzheimer's disease was a large factor in the decision by his wife, former Justice Sandra Day O'Connor, to retire from the United States Supreme Court, died Wednesday in Phoenix. He was 79. The cause was complications of Alzheimer's disease, the Supreme Court said in a statement. Mr. O'Connor was a
http://www.nytimes.com/2009/11/12/arts/12harington.html	Donald Harington, 73, Ozark Surrealist, Dies	Donald Harington, who created a surreal rural mini-world in more than a dozen novels set in the fictional Ozark hamlet of Stay More, Ark., died Saturday in Springdale, Ark. He was 73 and lived in Fayetteville, Ark. The cause was complications of pneumonia, said his wife, Kim. Mr. Harington, who never achieved popular success but attracted a devoted
http://www.nytimes.com/2009/11/12/us/12cohen.html	Gene D. Cohen, Geriatric Psychiatrist, Dies at 65	Gene D. Cohen, a pioneer in the field of geriatric psychiatry who helped shift the emphasis in gerontological research from the problems of people as they age to their potential, died Saturday at his home in Kensington, Md. He was 65. The cause was metastatic prostate cancer, his wife, Wendy Miller, said. At his death, Dr. Cohen was the founding
http://www.nytimes.com/2009/11/12/arts/12dorf.html	Sheldon Dorf, 76, Founder of Comic-Con	Sheldon Dorf, who turned his passion for comic books and newspaper strips into a vocation by founding one of the world's biggest annual comic-book conventions, died in San Diego on Nov. 3. He was 76. The cause was complications of diabetes, said his brother, Michael. Mr. Dorf started Comic-Con International in San Diego in 1970, having organized a
