station_name,date,count
GRAND AVE-QUEENS BOULEVARD,2010-12-10,96604
GRAND AVE-QUEENS BOULEVARD,2010-12-17,95408
GRAND AVE-QUEENS BOULEVARD,2010-12-24,96483
GRAND AVE-QUEENS BOULEVARD,2010-12-31,87629
GRAND AVE-QUEENS BOULEVARD,2011-01-07,89404
GRAND AVE-QUEENS BOULEVARD,2011-01-14,89406
GRAND AVE-QUEENS BOULEVARD,2011-01-21,86626
GRAND AVE-QUEENS BOULEVARD,2011-01-28,87162
GRAND AVE-QUEENS BOULEVARD,2011-02-04,92160
GRAND AVE-QUEENS BOULEVARD,2011-02-11,91573
GRAND AVE-QUEENS BOULEVARD,2011-02-18,92692
GRAND AVE-QUEENS BOULEVARD,2011-02-25,86803
GRAND AVE-QUEENS BOULEVARD,2011-03-04,92853
GRAND AVE-QUEENS BOULEVARD,2011-03-11,93338
GRAND AVE-QUEENS BOULEVARD,2011-03-18,95597
GRAND AVE-QUEENS BOULEVARD,2011-03-25,94537
GRAND AVE-QUEENS BOULEVARD,2011-04-01,94554
GRAND AVE-QUEENS BOULEVARD,2011-04-08,94954
GRAND AVE-QUEENS BOULEVARD,2011-04-15,94286
GRAND AVE-QUEENS BOULEVARD,2011-04-22,92485
GRAND AVE-QUEENS BOULEVARD,2011-04-29,91534
GRAND AVE-QUEENS BOULEVARD,2011-05-06,95689
GRAND AVE-QUEENS BOULEVARD,2011-05-20,93489
GRAND AVE-QUEENS BOULEVARD,2011-05-27,95072
GRAND AVE-QUEENS BOULEVARD,2011-06-03,90052
GRAND AVE-QUEENS BOULEVARD,2011-06-10,95462
GRAND AVE-QUEENS BOULEVARD,2011-06-17,94473
GRAND AVE-QUEENS BOULEVARD,2011-06-24,95379
GRAND AVE-QUEENS BOULEVARD,2011-07-01,95905
GRAND AVE-QUEENS BOULEVARD,2011-07-08,87002
GRAND AVE-QUEENS BOULEVARD,2011-07-15,95011
GRAND AVE-QUEENS BOULEVARD,2011-07-22,93060
GRAND AVE-QUEENS BOULEVARD,2011-07-29,92821
GRAND AVE-QUEENS BOULEVARD,2011-08-05,94289
GRAND AVE-QUEENS BOULEVARD,2011-08-12,93253
GRAND AVE-QUEENS BOULEVARD,2011-08-19,91037
GRAND AVE-QUEENS BOULEVARD,2011-08-26,91488
GRAND AVE-QUEENS BOULEVARD,2011-09-02,73954
GRAND AVE-QUEENS BOULEVARD,2011-09-09,89650
GRAND AVE-QUEENS BOULEVARD,2011-09-16,102267
GRAND AVE-QUEENS BOULEVARD,2011-09-23,102364
GRAND AVE-QUEENS BOULEVARD,2011-09-30,77395
GRAND AVE-QUEENS BOULEVARD,2011-10-07,101990
GRAND AVE-QUEENS BOULEVARD,2011-10-14,99836
GRAND AVE-QUEENS BOULEVARD,2011-10-21,103881
GRAND AVE-QUEENS BOULEVARD,2011-10-28,104404
GRAND AVE-QUEENS BOULEVARD,2011-11-04,101843
GRAND AVE-QUEENS BOULEVARD,2011-11-11,101273
GRAND AVE-QUEENS BOULEVARD,2011-11-18,101265
GRAND AVE-QUEENS BOULEVARD,2011-11-25,94017
GRAND AVE-QUEENS BOULEVARD,2011-12-02,102995
GRAND AVE-QUEENS BOULEVARD,2011-12-09,104408
GRAND AVE-QUEENS BOULEVARD,2011-12-16,104223
GRAND AVE-QUEENS BOULEVARD,2011-12-23,106153
GRAND AVE-QUEENS BOULEVARD,2011-12-30,87578
GRAND AVE-QUEENS BOULEVARD,2012-01-06,91592
GRAND AVE-QUEENS BOULEVARD,2012-01-13,96447
GRAND AVE-QUEENS BOULEVARD,2012-01-20,92993
GRAND AVE-QUEENS BOULEVARD,2012-01-27,92850
GRAND AVE-QUEENS BOULEVARD,2012-02-03,100011
GRAND AVE-QUEENS BOULEVARD,2012-02-10,100049
GRAND AVE-QUEENS BOULEVARD,2012-02-17,99888
GRAND AVE-QUEENS BOULEVARD,2012-02-24,93236
GRAND AVE-QUEENS BOULEVARD,2012-03-02,100308
GRAND AVE-QUEENS BOULEVARD,2012-03-09,102313
GRAND AVE-QUEENS BOULEVARD,2012-03-16,100715
GRAND AVE-QUEENS BOULEVARD,2012-03-23,104162
GRAND AVE-QUEENS BOULEVARD,2012-03-30,75208
GRAND AVE-QUEENS BOULEVARD,2012-04-06,99234
GRAND AVE-QUEENS BOULEVARD,2012-04-13,95210
GRAND AVE-QUEENS BOULEVARD,2012-04-20,101642
GRAND AVE-QUEENS BOULEVARD,2012-04-27,101437
GRAND AVE-QUEENS BOULEVARD,2012-05-04,102360
GRAND AVE-QUEENS BOULEVARD,2012-05-11,102482
GRAND AVE-QUEENS BOULEVARD,2012-05-18,87867
GRAND AVE-QUEENS BOULEVARD,2012-05-25,101464
GRAND AVE-QUEENS BOULEVARD,2012-06-01,94812
GRAND AVE-QUEENS BOULEVARD,2012-06-08,101707
GRAND AVE-QUEENS BOULEVARD,2012-06-15,96105
GRAND AVE-QUEENS BOULEVARD,2012-06-22,95617
GRAND AVE-QUEENS BOULEVARD,2012-06-29,96582
GRAND AVE-QUEENS BOULEVARD,2012-07-06,88545
GRAND AVE-QUEENS BOULEVARD,2012-07-13,94376
GRAND AVE-QUEENS BOULEVARD,2012-07-20,93817
GRAND AVE-QUEENS BOULEVARD,2012-07-27,94783
GRAND AVE-QUEENS BOULEVARD,2012-08-03,93448
GRAND AVE-QUEENS BOULEVARD,2012-08-10,94204
GRAND AVE-QUEENS BOULEVARD,2012-08-17,92984
GRAND AVE-QUEENS BOULEVARD,2012-08-24,93109
GRAND AVE-QUEENS BOULEVARD,2012-08-31,95287
GRAND AVE-QUEENS BOULEVARD,2012-09-07,91583
GRAND AVE-QUEENS BOULEVARD,2012-09-14,99177
GRAND AVE-QUEENS BOULEVARD,2012-09-21,95966
GRAND AVE-QUEENS BOULEVARD,2012-09-28,96511
GRAND ST-BUSHWICK AVE,2010-06-04,28624
GRAND ST-BUSHWICK AVE,2010-06-11,31725
GRAND ST-BUSHWICK AVE,2010-06-18,30603
GRAND ST-BUSHWICK AVE,2010-06-25,30645
GRAND ST-BUSHWICK AVE,2010-07-02,27440
GRAND ST-BUSHWICK AVE,2010-07-09,24531
GRAND ST-BUSHWICK AVE,2010-07-16,29088
GRAND ST-BUSHWICK AVE,2010-07-23,29882
GRAND ST-BUSHWICK AVE,2010-07-30,30309
GRAND ST-BUSHWICK AVE,2010-08-06,30249
GRAND ST-BUSHWICK AVE,2010-08-13,30137
GRAND ST-BUSHWICK AVE,2010-08-20,30012
GRAND ST-BUSHWICK AVE,2010-08-27,29332
GRAND ST-BUSHWICK AVE,2010-09-03,30728
GRAND ST-BUSHWICK AVE,2010-09-10,29334
GRAND ST-BUSHWICK AVE,2010-09-17,32987
GRAND ST-BUSHWICK AVE,2010-09-24,33089
GRAND ST-BUSHWICK AVE,2010-10-01,31614
GRAND ST-BUSHWICK AVE,2010-10-08,25917
GRAND ST-BUSHWICK AVE,2010-10-15,24977
GRAND ST-BUSHWICK AVE,2010-10-22,32484
GRAND ST-BUSHWICK AVE,2010-10-29,33368
GRAND ST-BUSHWICK AVE,2010-11-05,34307
GRAND ST-BUSHWICK AVE,2010-11-12,33092
GRAND ST-BUSHWICK AVE,2010-11-19,33495
GRAND ST-BUSHWICK AVE,2010-11-26,27693
GRAND ST-BUSHWICK AVE,2010-12-03,31693
GRAND ST-BUSHWICK AVE,2010-12-10,34133
GRAND ST-BUSHWICK AVE,2010-12-17,33295
GRAND ST-BUSHWICK AVE,2010-12-24,29977
GRAND ST-BUSHWICK AVE,2010-12-31,22632
GRAND ST-BUSHWICK AVE,2011-01-07,30662
GRAND ST-BUSHWICK AVE,2011-01-14,32075
GRAND ST-BUSHWICK AVE,2011-01-21,31189
GRAND ST-BUSHWICK AVE,2011-01-28,30906
GRAND ST-BUSHWICK AVE,2011-02-04,34214
GRAND ST-BUSHWICK AVE,2011-02-11,33894
GRAND ST-BUSHWICK AVE,2011-02-18,34628
GRAND ST-BUSHWICK AVE,2011-02-25,30432
GRAND ST-BUSHWICK AVE,2011-03-04,27021
GRAND ST-BUSHWICK AVE,2011-03-11,32165
GRAND ST-BUSHWICK AVE,2011-03-18,33239
GRAND ST-BUSHWICK AVE,2011-03-25,33027
GRAND ST-BUSHWICK AVE,2011-04-01,33058
GRAND ST-BUSHWICK AVE,2011-04-08,33696
GRAND ST-BUSHWICK AVE,2011-04-15,33493
GRAND ST-BUSHWICK AVE,2011-04-22,30030
GRAND ST-BUSHWICK AVE,2011-04-29,31394
GRAND ST-BUSHWICK AVE,2011-05-06,33653
GRAND ST-BUSHWICK AVE,2011-05-20,33733
GRAND ST-BUSHWICK AVE,2011-05-27,33424
GRAND ST-BUSHWICK AVE,2011-06-03,23289
GRAND ST-BUSHWICK AVE,2011-06-10,25772
GRAND ST-BUSHWICK AVE,2011-06-17,32094
GRAND ST-BUSHWICK AVE,2011-06-24,30960
GRAND ST-BUSHWICK AVE,2011-07-01,31746
GRAND ST-BUSHWICK AVE,2011-07-08,28308
GRAND ST-BUSHWICK AVE,2011-07-15,31058
GRAND ST-BUSHWICK AVE,2011-07-22,24887
GRAND ST-BUSHWICK AVE,2011-07-29,30876
GRAND ST-BUSHWICK AVE,2011-08-05,31557
GRAND ST-BUSHWICK AVE,2011-08-12,31044
GRAND ST-BUSHWICK AVE,2011-08-19,30295
GRAND ST-BUSHWICK AVE,2011-08-26,30200
GRAND ST-BUSHWICK AVE,2011-09-02,24010
GRAND ST-BUSHWICK AVE,2011-09-09,28752
GRAND ST-BUSHWICK AVE,2011-09-16,34603
GRAND ST-BUSHWICK AVE,2011-09-23,35051
GRAND ST-BUSHWICK AVE,2011-09-30,29134
GRAND ST-BUSHWICK AVE,2011-10-07,40908
GRAND ST-BUSHWICK AVE,2011-10-14,32098
GRAND ST-BUSHWICK AVE,2011-10-21,41485
GRAND ST-BUSHWICK AVE,2011-10-28,42449
GRAND ST-BUSHWICK AVE,2011-11-04,40759
GRAND ST-BUSHWICK AVE,2011-11-11,38879
GRAND ST-BUSHWICK AVE,2011-11-18,42403
GRAND ST-BUSHWICK AVE,2011-11-25,33591
GRAND ST-BUSHWICK AVE,2011-12-02,35259
GRAND ST-BUSHWICK AVE,2011-12-09,42364
GRAND ST-BUSHWICK AVE,2011-12-16,42907
GRAND ST-BUSHWICK AVE,2011-12-23,40361
GRAND ST-BUSHWICK AVE,2011-12-30,24119
GRAND ST-BUSHWICK AVE,2012-01-06,36099
GRAND ST-BUSHWICK AVE,2012-01-13,40323
GRAND ST-BUSHWICK AVE,2012-01-20,32239
GRAND ST-BUSHWICK AVE,2012-01-27,35585
GRAND ST-BUSHWICK AVE,2012-02-03,40174
GRAND ST-BUSHWICK AVE,2012-02-10,41612
GRAND ST-BUSHWICK AVE,2012-02-17,35516
GRAND ST-BUSHWICK AVE,2012-02-24,31293
GRAND ST-BUSHWICK AVE,2012-03-02,35262
GRAND ST-BUSHWICK AVE,2012-03-09,34839
GRAND ST-BUSHWICK AVE,2012-03-16,40788
GRAND ST-BUSHWICK AVE,2012-03-23,41225
GRAND ST-BUSHWICK AVE,2012-03-30,33251
GRAND ST-BUSHWICK AVE,2012-04-06,39331
GRAND ST-BUSHWICK AVE,2012-04-13,31587
GRAND ST-BUSHWICK AVE,2012-04-20,40268
GRAND ST-BUSHWICK AVE,2012-04-27,41445
GRAND ST-BUSHWICK AVE,2012-05-04,41924
GRAND ST-BUSHWICK AVE,2012-05-11,42107
GRAND ST-BUSHWICK AVE,2012-05-18,37424
GRAND ST-BUSHWICK AVE,2012-05-25,41408
GRAND ST-BUSHWICK AVE,2012-06-01,36682
GRAND ST-BUSHWICK AVE,2012-06-08,40653
GRAND ST-BUSHWICK AVE,2012-06-15,33578
GRAND ST-BUSHWICK AVE,2012-06-22,33755
GRAND ST-BUSHWICK AVE,2012-06-29,34466
GRAND ST-BUSHWICK AVE,2012-07-06,30155
GRAND ST-BUSHWICK AVE,2012-07-13,32600
GRAND ST-BUSHWICK AVE,2012-07-20,32599
GRAND ST-BUSHWICK AVE,2012-07-27,33320
GRAND ST-BUSHWICK AVE,2012-08-03,33265
GRAND ST-BUSHWICK AVE,2012-08-10,32256
GRAND ST-BUSHWICK AVE,2012-08-17,31989
GRAND ST-BUSHWICK AVE,2012-08-24,32177
GRAND ST-BUSHWICK AVE,2012-08-31,32036
GRAND ST-BUSHWICK AVE,2012-09-07,30745
GRAND ST-BUSHWICK AVE,2012-09-14,34240
GRAND ST-BUSHWICK AVE,2012-09-21,33832
GRAND ST-BUSHWICK AVE,2012-09-28,34285
GRAND ST-CHRISTIE ST,2010-06-04,139896
GRAND ST-CHRISTIE ST,2010-06-11,148162
GRAND ST-CHRISTIE ST,2010-06-18,147182
GRAND ST-CHRISTIE ST,2010-06-25,148824
GRAND ST-CHRISTIE ST,2010-07-02,146710
GRAND ST-CHRISTIE ST,2010-07-09,136537
GRAND ST-CHRISTIE ST,2010-07-16,147318
GRAND ST-CHRISTIE ST,2010-07-23,149068
GRAND ST-CHRISTIE ST,2010-07-30,151320
GRAND ST-CHRISTIE ST,2010-08-06,151697
GRAND ST-CHRISTIE ST,2010-08-13,153078
GRAND ST-CHRISTIE ST,2010-08-20,151638
GRAND ST-CHRISTIE ST,2010-08-27,142813
GRAND ST-CHRISTIE ST,2010-09-03,106879
GRAND ST-CHRISTIE ST,2010-09-10,137828
GRAND ST-CHRISTIE ST,2010-09-17,146118
GRAND ST-CHRISTIE ST,2010-09-24,149689
GRAND ST-CHRISTIE ST,2010-10-01,143610
GRAND ST-CHRISTIE ST,2010-10-08,144590
GRAND ST-CHRISTIE ST,2010-10-15,105180
GRAND ST-CHRISTIE ST,2010-10-22,144103
GRAND ST-CHRISTIE ST,2010-10-29,140109
GRAND ST-CHRISTIE ST,2010-11-05,143058
GRAND ST-CHRISTIE ST,2010-11-12,141479
GRAND ST-CHRISTIE ST,2010-11-19,141876
GRAND ST-CHRISTIE ST,2010-11-26,135508
GRAND ST-CHRISTIE ST,2010-12-03,139950
GRAND ST-CHRISTIE ST,2010-12-10,141041
GRAND ST-CHRISTIE ST,2010-12-17,136792
GRAND ST-CHRISTIE ST,2010-12-24,141867
GRAND ST-CHRISTIE ST,2010-12-31,115496
GRAND ST-CHRISTIE ST,2011-01-07,135613
GRAND ST-CHRISTIE ST,2011-01-14,129670
GRAND ST-CHRISTIE ST,2011-01-21,130320
GRAND ST-CHRISTIE ST,2011-01-28,121403
GRAND ST-CHRISTIE ST,2011-02-04,133947
GRAND ST-CHRISTIE ST,2011-02-11,133498
GRAND ST-CHRISTIE ST,2011-02-18,139784
GRAND ST-CHRISTIE ST,2011-02-25,133024
GRAND ST-CHRISTIE ST,2011-03-04,142534
GRAND ST-CHRISTIE ST,2011-03-11,145415
GRAND ST-CHRISTIE ST,2011-03-18,151903
GRAND ST-CHRISTIE ST,2011-03-25,144365
GRAND ST-CHRISTIE ST,2011-04-01,141478
GRAND ST-CHRISTIE ST,2011-04-08,145109
GRAND ST-CHRISTIE ST,2011-04-15,107181
GRAND ST-CHRISTIE ST,2011-04-22,144544
GRAND ST-CHRISTIE ST,2011-04-29,140529
GRAND ST-CHRISTIE ST,2011-05-06,143424
GRAND ST-CHRISTIE ST,2011-05-20,138208
GRAND ST-CHRISTIE ST,2011-05-27,146783
GRAND ST-CHRISTIE ST,2011-06-03,138550
GRAND ST-CHRISTIE ST,2011-06-10,144725
GRAND ST-CHRISTIE ST,2011-06-17,124368
GRAND ST-CHRISTIE ST,2011-06-24,150510
GRAND ST-CHRISTIE ST,2011-07-01,152892
GRAND ST-CHRISTIE ST,2011-07-08,139316
GRAND ST-CHRISTIE ST,2011-07-15,152346
GRAND ST-CHRISTIE ST,2011-07-22,109550
GRAND ST-CHRISTIE ST,2011-07-29,148262
GRAND ST-CHRISTIE ST,2011-08-05,149317
GRAND ST-CHRISTIE ST,2011-08-12,147858
GRAND ST-CHRISTIE ST,2011-08-19,141669
GRAND ST-CHRISTIE ST,2011-08-26,142786
GRAND ST-CHRISTIE ST,2011-09-02,105886
GRAND ST-CHRISTIE ST,2011-09-09,135534
GRAND ST-CHRISTIE ST,2011-09-16,151376
GRAND ST-CHRISTIE ST,2011-09-23,150644
GRAND ST-CHRISTIE ST,2011-09-30,24833
GRAND ST-CHRISTIE ST,2011-10-07,94795
GRAND ST-CHRISTIE ST,2011-10-14,117276
GRAND ST-CHRISTIE ST,2011-10-21,153607
GRAND ST-CHRISTIE ST,2011-10-28,151971
GRAND ST-CHRISTIE ST,2011-11-04,139697
GRAND ST-CHRISTIE ST,2011-11-11,148880
GRAND ST-CHRISTIE ST,2011-11-18,147419
GRAND ST-CHRISTIE ST,2011-11-25,141336
GRAND ST-CHRISTIE ST,2011-12-02,150158
GRAND ST-CHRISTIE ST,2011-12-09,150207
GRAND ST-CHRISTIE ST,2011-12-16,151117
GRAND ST-CHRISTIE ST,2011-12-23,155003
GRAND ST-CHRISTIE ST,2011-12-30,138341
GRAND ST-CHRISTIE ST,2012-01-06,141812
GRAND ST-CHRISTIE ST,2012-01-13,150470
GRAND ST-CHRISTIE ST,2012-01-20,148805
GRAND ST-CHRISTIE ST,2012-01-27,132183
GRAND ST-CHRISTIE ST,2012-02-03,153618
GRAND ST-CHRISTIE ST,2012-02-10,113475
GRAND ST-CHRISTIE ST,2012-02-17,142570
GRAND ST-CHRISTIE ST,2012-02-24,142871
GRAND ST-CHRISTIE ST,2012-03-02,140886
GRAND ST-CHRISTIE ST,2012-03-09,149902
GRAND ST-CHRISTIE ST,2012-03-16,118244
GRAND ST-CHRISTIE ST,2012-03-23,152280
GRAND ST-CHRISTIE ST,2012-03-30,111943
GRAND ST-CHRISTIE ST,2012-04-06,152668
GRAND ST-CHRISTIE ST,2012-04-13,149440
GRAND ST-CHRISTIE ST,2012-04-20,154897
GRAND ST-CHRISTIE ST,2012-04-27,150526
GRAND ST-CHRISTIE ST,2012-05-04,149278
GRAND ST-CHRISTIE ST,2012-05-11,151102
GRAND ST-CHRISTIE ST,2012-05-18,127663
GRAND ST-CHRISTIE ST,2012-05-25,148961
GRAND ST-CHRISTIE ST,2012-06-01,143332
GRAND ST-CHRISTIE ST,2012-06-08,150318
GRAND ST-CHRISTIE ST,2012-06-15,145748
GRAND ST-CHRISTIE ST,2012-06-22,142949
GRAND ST-CHRISTIE ST,2012-06-29,145020
GRAND ST-CHRISTIE ST,2012-07-06,134756
GRAND ST-CHRISTIE ST,2012-07-13,141371
GRAND ST-CHRISTIE ST,2012-07-20,143432
GRAND ST-CHRISTIE ST,2012-07-27,146810
GRAND ST-CHRISTIE ST,2012-08-03,151006
GRAND ST-CHRISTIE ST,2012-08-10,146740
GRAND ST-CHRISTIE ST,2012-08-17,138895
GRAND ST-CHRISTIE ST,2012-08-24,151390
GRAND ST-CHRISTIE ST,2012-08-31,122431
GRAND ST-CHRISTIE ST,2012-09-07,135360
GRAND ST-CHRISTIE ST,2012-09-14,143621
GRAND ST-CHRISTIE ST,2012-09-21,125379
GRAND ST-CHRISTIE ST,2012-09-28,143248
GRANT AVENUE-PITKIN AVENUE,2011-05-20,34084
GRANT AVENUE-PITKIN AVENUE,2011-05-27,34984
GRANT AVENUE-PITKIN AVENUE,2011-06-03,32349
GRANT AVENUE-PITKIN AVENUE,2011-06-10,35451
GRANT AVENUE-PITKIN AVENUE,2011-06-17,34702
GRANT AVENUE-PITKIN AVENUE,2011-06-24,34738
GRANT AVENUE-PITKIN AVENUE,2011-07-01,36124
GRANT AVENUE-PITKIN AVENUE,2011-07-08,32232
GRANT AVENUE-PITKIN AVENUE,2011-07-15,36323
GRANT AVENUE-PITKIN AVENUE,2011-07-22,35244
GRANT AVENUE-PITKIN AVENUE,2011-07-29,34579
GRANT AVENUE-PITKIN AVENUE,2011-08-05,34860
GRANT AVENUE-PITKIN AVENUE,2011-08-12,34280
GRANT AVENUE-PITKIN AVENUE,2011-08-19,33184
GRANT AVENUE-PITKIN AVENUE,2011-08-26,33465
GRANT AVENUE-PITKIN AVENUE,2011-09-02,27826
GRANT AVENUE-PITKIN AVENUE,2011-09-09,32892
GRANT AVENUE-PITKIN AVENUE,2011-09-16,38783
GRANT AVENUE-PITKIN AVENUE,2011-09-23,37960
GRANT AVENUE-PITKIN AVENUE,2011-09-30,29400
GRANT AVENUE-PITKIN AVENUE,2011-10-07,38740
GRANT AVENUE-PITKIN AVENUE,2011-10-14,37049
GRANT AVENUE-PITKIN AVENUE,2011-10-21,38623
GRANT AVENUE-PITKIN AVENUE,2011-10-28,39090
GRANT AVENUE-PITKIN AVENUE,2011-11-04,37456
GRANT AVENUE-PITKIN AVENUE,2011-11-11,37341
GRANT AVENUE-PITKIN AVENUE,2011-11-18,38486
GRANT AVENUE-PITKIN AVENUE,2011-11-25,33170
GRANT AVENUE-PITKIN AVENUE,2011-12-02,38574
GRANT AVENUE-PITKIN AVENUE,2011-12-09,38705
GRANT AVENUE-PITKIN AVENUE,2011-12-16,38961
GRANT AVENUE-PITKIN AVENUE,2011-12-23,38451
GRANT AVENUE-PITKIN AVENUE,2011-12-30,31222
GRANT AVENUE-PITKIN AVENUE,2012-01-06,33625
GRANT AVENUE-PITKIN AVENUE,2012-01-13,36316
GRANT AVENUE-PITKIN AVENUE,2012-01-20,33861
GRANT AVENUE-PITKIN AVENUE,2012-01-27,35226
GRANT AVENUE-PITKIN AVENUE,2012-02-03,37025
GRANT AVENUE-PITKIN AVENUE,2012-02-10,38857
GRANT AVENUE-PITKIN AVENUE,2012-02-17,37875
GRANT AVENUE-PITKIN AVENUE,2012-02-24,34258
GRANT AVENUE-PITKIN AVENUE,2012-03-02,38047
GRANT AVENUE-PITKIN AVENUE,2012-03-09,38955
GRANT AVENUE-PITKIN AVENUE,2012-03-16,38240
GRANT AVENUE-PITKIN AVENUE,2012-03-23,39092
GRANT AVENUE-PITKIN AVENUE,2012-03-30,29462
GRANT AVENUE-PITKIN AVENUE,2012-04-06,37381
GRANT AVENUE-PITKIN AVENUE,2012-04-13,35368
GRANT AVENUE-PITKIN AVENUE,2012-04-20,39346
GRANT AVENUE-PITKIN AVENUE,2012-04-27,37732
GRANT AVENUE-PITKIN AVENUE,2012-05-04,38393
GRANT AVENUE-PITKIN AVENUE,2012-05-11,38770
GRANT AVENUE-PITKIN AVENUE,2012-05-18,34544
GRANT AVENUE-PITKIN AVENUE,2012-05-25,38311
GRANT AVENUE-PITKIN AVENUE,2012-06-01,35599
GRANT AVENUE-PITKIN AVENUE,2012-06-08,38398
GRANT AVENUE-PITKIN AVENUE,2012-06-15,35387
GRANT AVENUE-PITKIN AVENUE,2012-06-22,35102
GRANT AVENUE-PITKIN AVENUE,2012-06-29,36210
GRANT AVENUE-PITKIN AVENUE,2012-07-06,33592
GRANT AVENUE-PITKIN AVENUE,2012-07-13,36107
GRANT AVENUE-PITKIN AVENUE,2012-07-20,35330
GRANT AVENUE-PITKIN AVENUE,2012-07-27,35292
GRANT AVENUE-PITKIN AVENUE,2012-08-03,35202
GRANT AVENUE-PITKIN AVENUE,2012-08-10,34914
GRANT AVENUE-PITKIN AVENUE,2012-08-17,34816
GRANT AVENUE-PITKIN AVENUE,2012-08-24,35003
GRANT AVENUE-PITKIN AVENUE,2012-08-31,35901
GRANT AVENUE-PITKIN AVENUE,2012-09-07,34196
GRANT AVENUE-PITKIN AVENUE,2012-09-14,35782
GRANT AVENUE-PITKIN AVENUE,2012-09-21,35124
GRANT AVENUE-PITKIN AVENUE,2012-09-28,35101
GRANT AVNUE-PITKIN AVENUE,2010-06-04,31587
GRANT AVNUE-PITKIN AVENUE,2010-06-11,33433
GRANT AVNUE-PITKIN AVENUE,2010-06-18,34271
GRANT AVNUE-PITKIN AVENUE,2010-06-25,33811
GRANT AVNUE-PITKIN AVENUE,2010-07-02,34863
GRANT AVNUE-PITKIN AVENUE,2010-07-09,33065
GRANT AVNUE-PITKIN AVENUE,2010-07-16,33963
GRANT AVNUE-PITKIN AVENUE,2010-07-23,34463
GRANT AVNUE-PITKIN AVENUE,2010-07-30,34366
GRANT AVNUE-PITKIN AVENUE,2010-08-06,34158
GRANT AVNUE-PITKIN AVENUE,2010-08-13,33816
GRANT AVNUE-PITKIN AVENUE,2010-08-20,33298
GRANT AVNUE-PITKIN AVENUE,2010-08-27,32881
GRANT AVNUE-PITKIN AVENUE,2010-09-03,33904
GRANT AVNUE-PITKIN AVENUE,2010-09-10,31979
GRANT AVNUE-PITKIN AVENUE,2010-09-17,34920
GRANT AVNUE-PITKIN AVENUE,2010-09-24,34617
GRANT AVNUE-PITKIN AVENUE,2010-10-01,33419
GRANT AVNUE-PITKIN AVENUE,2010-10-08,34890
GRANT AVNUE-PITKIN AVENUE,2010-10-15,33248
GRANT AVNUE-PITKIN AVENUE,2010-10-22,34941
GRANT AVNUE-PITKIN AVENUE,2010-10-29,34827
GRANT AVNUE-PITKIN AVENUE,2010-11-05,34000
GRANT AVNUE-PITKIN AVENUE,2010-11-12,34045
GRANT AVNUE-PITKIN AVENUE,2010-11-19,34491
GRANT AVNUE-PITKIN AVENUE,2010-11-26,30103
GRANT AVNUE-PITKIN AVENUE,2010-12-03,33735
GRANT AVNUE-PITKIN AVENUE,2010-12-10,34135
GRANT AVNUE-PITKIN AVENUE,2010-12-17,33492
GRANT AVNUE-PITKIN AVENUE,2010-12-24,32564
GRANT AVNUE-PITKIN AVENUE,2010-12-31,26856
GRANT AVNUE-PITKIN AVENUE,2011-01-07,31541
GRANT AVNUE-PITKIN AVENUE,2011-01-14,31495
GRANT AVNUE-PITKIN AVENUE,2011-01-21,30233
GRANT AVNUE-PITKIN AVENUE,2011-01-28,30380
GRANT AVNUE-PITKIN AVENUE,2011-02-04,33814
GRANT AVNUE-PITKIN AVENUE,2011-02-11,34135
GRANT AVNUE-PITKIN AVENUE,2011-02-18,35191
GRANT AVNUE-PITKIN AVENUE,2011-02-25,31457
GRANT AVNUE-PITKIN AVENUE,2011-03-04,34524
GRANT AVNUE-PITKIN AVENUE,2011-03-11,33263
GRANT AVNUE-PITKIN AVENUE,2011-03-18,35140
GRANT AVNUE-PITKIN AVENUE,2011-03-25,34354
GRANT AVNUE-PITKIN AVENUE,2011-04-01,34385
GRANT AVNUE-PITKIN AVENUE,2011-04-08,34676
GRANT AVNUE-PITKIN AVENUE,2011-04-15,34741
GRANT AVNUE-PITKIN AVENUE,2011-04-22,32838
GRANT AVNUE-PITKIN AVENUE,2011-04-29,33493
GRANT AVNUE-PITKIN AVENUE,2011-05-06,35075
GREENPOINT AVE,2010-06-04,27823
GREENPOINT AVE,2010-06-11,41566
GREENPOINT AVE,2010-06-18,41525
GREENPOINT AVE,2010-06-25,42453
GREENPOINT AVE,2010-07-02,42243
GREENPOINT AVE,2010-07-09,37900
GREENPOINT AVE,2010-07-16,41671
GREENPOINT AVE,2010-07-23,33723
GREENPOINT AVE,2010-07-30,34031
GREENPOINT AVE,2010-08-06,40567
GREENPOINT AVE,2010-08-13,40434
GREENPOINT AVE,2010-08-20,40166
GREENPOINT AVE,2010-08-27,33931
GREENPOINT AVE,2010-09-03,41752
GREENPOINT AVE,2010-09-10,38648
GREENPOINT AVE,2010-09-17,36018
GREENPOINT AVE,2010-09-24,43091
GREENPOINT AVE,2010-10-01,35330
GREENPOINT AVE,2010-10-08,45173
GREENPOINT AVE,2010-10-15,42569
GREENPOINT AVE,2010-10-22,36043
GREENPOINT AVE,2010-10-29,36453
GREENPOINT AVE,2010-11-05,44511
GREENPOINT AVE,2010-11-12,46498
GREENPOINT AVE,2010-11-19,44223
GREENPOINT AVE,2010-11-26,35420
GREENPOINT AVE,2010-12-03,36437
GREENPOINT AVE,2010-12-10,46336
GREENPOINT AVE,2010-12-17,46565
GREENPOINT AVE,2010-12-24,40182
GREENPOINT AVE,2010-12-31,36135
GREENPOINT AVE,2011-01-07,43901
